date,recom,Price
2016-01-01,51,92.1197280883789
2016-01-04,79,93.70738220214844
2016-01-05,83,97.15177154541016
2016-01-06,77,94.91830444335938
2016-01-07,67,92.0614242553711
2016-01-08,72,93.38894653320312
2016-01-11,68,91.46044921875
2016-01-12,58,90.97159576416016
2016-01-13,46,90.0297622680664
2016-01-14,45,90.00733184814453
2016-01-15,42,87.2267074584961
2016-01-18,28,88.88611602783203
2016-01-19,32,89.56782531738281
2016-01-20,38,91.83716583251953
2016-01-21,40,91.97172546386719
2016-01-22,32,95.79732513427734
2016-01-25,77,99.31798553466797
2016-01-27,85,100.57374572753906
2016-01-28,85,97.9680404663086
2016-01-29,88,94.81515502929688
2016-02-01,87,94.23211669921875
2016-02-02,58,89.9938735961914
2016-02-03,56,87.31192016601562
2016-02-04,53,90.65765380859375
2016-02-05,53,93.02120971679688
2016-02-08,55,93.77913665771484
2016-02-09,52,89.6978759765625
2016-02-10,58,91.72056579589844
2016-02-11,55,89.8414077758789
2016-02-12,57,90.68006896972656
2016-02-15,56,93.411376953125
2016-02-16,52,92.720703125
2016-02-17,60,93.95853424072266
2016-02-18,60,94.79271697998047
2016-02-19,57,97.1876449584961
2016-02-22,37,98.90985107421875
2016-02-23,1,100.8204116821289
2016-02-24,1,99.51978302001953
2016-02-25,0,100.96842956542969
2016-02-26,0,98.58695220947266
2016-02-29,0,101.04017639160156
2016-03-01,11,102.5650405883789
2016-03-02,13,101.65011596679688
2016-03-03,23,104.03160095214844
2016-03-04,23,106.33235168457031
2016-03-08,10,106.40412139892578
2016-03-09,16,105.84797668457031
2016-03-10,24,106.37272644042969
2016-03-11,23,106.16192626953125
2016-03-14,22,105.92423248291016
2016-03-15,14,107.18898010253906
2016-03-16,24,107.64641571044922
2016-03-17,24,107.85273742675781
2016-03-18,29,108.79456329345703
2016-03-21,28,109.0681381225586
2016-03-22,37,110.34184265136719
2016-03-23,45,112.00574493408203
2016-03-28,74,110.05032348632812
2016-03-29,81,110.58402252197266
2016-03-30,72,114.06878662109375
2016-03-31,61,115.10479736328125
2016-04-01,61,113.25701904296875
2016-04-04,56,112.99690246582031
2016-04-05,60,112.96998596191406
2016-04-06,100,115.95246887207031
2016-04-07,100,114.57110595703125
2016-04-08,72,114.22127532958984
2016-04-11,72,116.58482360839844
2016-04-12,67,116.40093994140625
2016-04-13,63,117.82263946533203
2016-04-18,57,119.67941284179688
2016-04-20,60,122.13264465332031
2016-04-21,29,121.05626678466797
2016-04-22,22,120.49118041992188
2016-04-25,0,120.66158294677734
2016-04-26,14,122.70221710205078
2016-04-27,20,122.2223129272461
2016-04-28,29,122.74705505371094
2016-04-29,31,123.17313385009766
2016-05-02,33,122.41966247558594
2016-05-03,35,121.70207977294922
2016-05-04,24,118.5537109375
2016-05-05,20,118.3922348022461
2016-05-06,16,118.41016387939453
2016-05-09,1,118.95283508300781
2016-05-10,13,115.512939453125
2016-05-11,21,115.83135223388672
2016-05-12,2,115.05548095703125
2016-05-13,23,113.79969024658203
2016-05-16,26,116.21257019042969
2016-05-17,24,115.71025848388672
2016-05-18,4,117.44143676757812
2016-05-19,36,118.41915893554688
2016-05-20,33,117.05573272705078
2016-05-23,36,118.27112579345703
2016-05-24,39,118.41466522216797
2016-05-25,34,116.6386489868164
2016-05-26,36,118.30702209472656
2016-05-27,36,123.39289855957031
2016-05-30,19,123.06098937988281
2016-05-31,20,124.60382080078125
2016-06-01,19,123.316650390625
2016-06-02,18,123.72028350830078
2016-06-03,8,122.90851593017578
2016-06-06,11,122.8367691040039
2016-06-07,22,123.52743530273438
2016-06-08,26,125.13750457763672
2016-06-09,25,127.05255889892578
2016-06-10,20,127.2543716430664
2016-06-13,26,125.59942626953125
2016-06-14,37,126.12865447998047
2016-06-15,38,125.59048461914062
2016-06-16,49,126.22732543945312
2016-06-17,43,125.13302612304688
2016-06-20,31,125.77886199951172
2016-06-21,64,125.63981628417969
2016-06-22,75,124.79664611816406
2016-06-23,70,125.6981201171875
2016-06-24,75,124.07010650634766
2016-06-27,72,124.32125854492188
2016-06-28,47,127.95404052734375
2016-06-29,42,129.5775604248047
2016-06-30,40,131.3490753173828
2016-07-01,42,131.25489807128906
2016-07-04,47,132.85977172851562
2016-07-05,53,133.54946899414062
2016-07-07,59,131.92660522460938
2016-07-08,58,133.16180419921875
2016-07-11,57,136.02890014648438
2016-07-12,60,138.96359252929688
2016-07-13,53,140.3745880126953
2016-07-14,46,142.0155029296875
2016-07-15,47,147.50624084472656
2016-07-18,49,144.8014373779297
2016-07-19,22,146.79852294921875
2016-07-20,14,146.0140838623047
2016-07-21,25,145.36045837402344
2016-07-22,26,145.42808532714844
2016-07-25,27,146.821044921875
2016-07-26,27,149.60696411132812
2016-07-27,46,156.81527709960938
2016-07-28,72,151.86099243164062
2016-07-29,73,151.03599548339844
2016-08-01,80,152.33880615234375
2016-08-02,82,151.00897216796875
2016-08-03,91,152.00973510742188
2016-08-04,88,154.16458129882812
2016-08-05,87,156.67103576660156
2016-08-08,85,155.80545043945312
2016-08-09,74,154.18260192871094
2016-08-10,57,154.11497497558594
2016-08-11,63,154.232177734375
2016-08-12,65,155.80096435546875
2016-08-16,61,157.59967041015625
2016-08-17,63,159.89419555664062
2016-08-18,65,160.82740783691406
2016-08-19,65,161.21505737304688
2016-08-22,62,159.38934326171875
2016-08-23,61,158.5418243408203
2016-08-24,56,158.6500244140625
2016-08-25,52,157.365234375
2016-08-26,48,158.32546997070312
2016-08-29,32,159.86717224121094
2016-08-30,21,160.58847045898438
