date,recom,Price
2016-01-01,24,92.1197280883789
2016-01-04,27,93.70738220214844
2016-01-05,36,97.15177154541016
2016-01-06,50,94.91830444335938
2016-01-07,47,92.0614242553711
2016-01-08,57,93.38894653320312
2016-01-11,62,91.46044921875
2016-01-12,72,90.97159576416016
2016-01-13,79,90.0297622680664
2016-01-14,83,90.00733184814453
2016-01-15,81,87.2267074584961
2016-01-18,78,88.88611602783203
2016-01-19,79,89.56782531738281
2016-01-20,87,91.83716583251953
2016-01-21,84,91.97172546386719
2016-01-22,81,95.79732513427734
2016-01-25,89,99.31798553466797
2016-01-27,100,100.57374572753906
2016-01-28,100,97.9680404663086
2016-01-29,100,94.81515502929688
2016-02-01,100,94.23211669921875
2016-02-02,100,89.9938735961914
2016-02-03,100,87.31192016601562
2016-02-04,100,90.65765380859375
2016-02-05,98,93.02120971679688
2016-02-08,80,93.77913665771484
2016-02-09,100,89.6978759765625
2016-02-10,100,91.72056579589844
2016-02-11,100,89.8414077758789
2016-02-12,72,90.68006896972656
2016-02-15,57,93.411376953125
2016-02-16,73,92.720703125
2016-02-17,79,93.95853424072266
2016-02-18,100,94.79271697998047
2016-02-19,79,97.1876449584961
2016-02-22,57,98.90985107421875
2016-02-23,32,100.8204116821289
2016-02-24,20,99.51978302001953
2016-02-25,28,100.96842956542969
2016-02-26,21,98.58695220947266
2016-02-29,7,101.04017639160156
2016-03-01,10,102.5650405883789
2016-03-02,11,101.65011596679688
2016-03-03,11,104.03160095214844
2016-03-04,44,106.33235168457031
2016-03-08,49,106.40412139892578
2016-03-09,51,105.84797668457031
2016-03-10,56,106.37272644042969
2016-03-11,58,106.16192626953125
2016-03-14,56,105.92423248291016
2016-03-15,51,107.18898010253906
2016-03-16,45,107.64641571044922
2016-03-17,39,107.85273742675781
2016-03-18,35,108.79456329345703
2016-03-21,37,109.0681381225586
2016-03-22,52,110.34184265136719
2016-03-23,55,112.00574493408203
2016-03-28,72,110.05032348632812
2016-03-29,81,110.58402252197266
2016-03-30,69,114.06878662109375
2016-03-31,64,115.10479736328125
2016-04-01,64,113.25701904296875
2016-04-04,64,112.99690246582031
2016-04-05,29,112.96998596191406
2016-04-06,29,115.95246887207031
2016-04-07,40,114.57110595703125
2016-04-08,26,114.22127532958984
2016-04-11,29,116.58482360839844
2016-04-12,35,116.40093994140625
2016-04-13,23,117.82263946533203
2016-04-18,42,119.67941284179688
2016-04-20,53,122.13264465332031
2016-04-21,70,121.05626678466797
2016-04-22,67,120.49118041992188
2016-04-25,70,120.66158294677734
2016-04-26,67,122.70221710205078
2016-04-27,48,122.2223129272461
2016-04-28,31,122.74705505371094
2016-04-29,36,123.17313385009766
2016-05-02,42,122.41966247558594
2016-05-03,56,121.70207977294922
2016-05-04,66,118.5537109375
2016-05-05,70,118.3922348022461
2016-05-06,76,118.41016387939453
2016-05-09,78,118.95283508300781
2016-05-10,98,115.512939453125
2016-05-11,73,115.83135223388672
2016-05-12,46,115.05548095703125
2016-05-13,33,113.79969024658203
2016-05-16,36,116.21257019042969
2016-05-17,38,115.71025848388672
2016-05-18,29,117.44143676757812
2016-05-19,3,118.41915893554688
2016-05-20,4,117.05573272705078
2016-05-23,4,118.27112579345703
2016-05-24,20,118.41466522216797
2016-05-25,20,116.6386489868164
2016-05-26,44,118.30702209472656
2016-05-27,43,123.39289855957031
2016-05-30,32,123.06098937988281
2016-05-31,4,124.60382080078125
2016-06-01,17,123.316650390625
2016-06-02,18,123.72028350830078
2016-06-03,17,122.90851593017578
2016-06-06,20,122.8367691040039
2016-06-07,18,123.52743530273438
2016-06-08,20,125.13750457763672
2016-06-09,29,127.05255889892578
2016-06-10,38,127.2543716430664
2016-06-13,52,125.59942626953125
2016-06-14,53,126.12865447998047
2016-06-15,53,125.59048461914062
2016-06-16,61,126.22732543945312
2016-06-17,66,125.13302612304688
2016-06-20,57,125.77886199951172
2016-06-21,70,125.63981628417969
2016-06-22,69,124.79664611816406
2016-06-23,64,125.6981201171875
2016-06-24,61,124.07010650634766
2016-06-27,82,124.32125854492188
2016-06-28,85,127.95404052734375
2016-06-29,63,129.5775604248047
2016-06-30,60,131.3490753173828
2016-07-01,66,131.25489807128906
2016-07-04,53,132.85977172851562
2016-07-05,50,133.54946899414062
2016-07-07,51,131.92660522460938
2016-07-08,45,133.16180419921875
2016-07-11,29,136.02890014648438
2016-07-12,28,138.96359252929688
2016-07-13,57,140.3745880126953
2016-07-14,70,142.0155029296875
2016-07-15,68,147.50624084472656
2016-07-18,81,144.8014373779297
2016-07-19,79,146.79852294921875
2016-07-20,82,146.0140838623047
2016-07-21,57,145.36045837402344
2016-07-22,54,145.42808532714844
2016-07-25,53,146.821044921875
2016-07-26,62,149.60696411132812
2016-07-27,64,156.81527709960938
2016-07-28,59,151.86099243164062
2016-07-29,57,151.03599548339844
2016-08-01,61,152.33880615234375
2016-08-02,55,151.00897216796875
2016-08-03,54,152.00973510742188
2016-08-04,52,154.16458129882812
2016-08-05,51,156.67103576660156
2016-08-08,54,155.80545043945312
2016-08-09,46,154.18260192871094
2016-08-10,18,154.11497497558594
2016-08-11,18,154.232177734375
2016-08-12,24,155.80096435546875
2016-08-16,0,157.59967041015625
2016-08-17,0,159.89419555664062
2016-08-18,22,160.82740783691406
2016-08-19,33,161.21505737304688
2016-08-22,23,159.38934326171875
2016-08-23,5,158.5418243408203
2016-08-24,3,158.6500244140625
2016-08-25,0,157.365234375
2016-08-26,1,158.32546997070312
2016-08-29,7,159.86717224121094
2016-08-30,6,160.58847045898438
2016-08-31,4,158.05946350097656
2016-09-01,0,159.8311004638672
2016-09-02,1,160.25038146972656
2016-09-06,12,167.927490234375
2016-09-07,14,166.9357147216797
2016-09-08,29,166.6877899169922
2016-09-09,32,164.43377685546875
2016-09-12,46,157.3336639404297
2016-09-14,81,157.81153869628906
2016-09-15,84,158.11805725097656
2016-09-16,75,155.5755615234375
2016-09-19,70,159.57415771484375
2016-09-20,68,158.84835815429688
2016-09-21,55,158.07298278808594
2016-09-22,51,158.92501831054688
2016-09-23,50,158.34799194335938
2016-09-26,58,158.41561889648438
2016-09-27,57,158.71315002441406
2016-09-28,62,160.1016082763672
2016-09-29,59,151.32000732421875
2016-09-30,65,155.91818237304688
2016-10-03,62,159.3487548828125
2016-10-04,68,160.80935668945312
2016-10-05,66,161.17901611328125
2016-10-06,69,158.91148376464844
2016-10-07,71,159.77255249023438
2016-10-10,70,163.61782836914062
2016-10-13,67,159.79052734375
2016-10-14,53,157.10377502441406
2016-10-17,42,155.05262756347656
2016-10-18,47,160.7191619873047
2016-10-19,49,157.68080139160156
2016-10-20,60,156.95501708984375
2016-10-21,60,156.4546356201172
2016-10-24,54,154.32687377929688
2016-10-25,45,154.11949157714844
2016-10-26,53,150.40940856933594
2016-10-27,58,147.58740234375
2016-10-28,45,149.56192016601562
2016-11-01,37,149.92701721191406
2016-11-02,55,147.3214111328125
2016-11-03,64,144.1793212890625
2016-11-04,63,143.47608947753906
2016-11-07,58,144.30105590820312
2016-11-08,60,149.38607788085938
2016-11-09,47,151.54542541503906
2016-11-10,49,158.35699462890625
2016-11-11,58,155.1743621826172
2016-11-15,88,152.7174835205078
2016-11-16,89,153.1186981201172
2016-11-17,88,149.17420959472656
2016-11-18,79,152.5146484375
2016-11-21,74,146.22145080566406
2016-11-22,68,147.79022216796875
2016-11-23,74,148.87669372558594
2016-11-24,74,145.5858612060547
2016-11-25,78,150.91429138183594
2016-11-28,75,155.2960662841797
2016-11-29,65,153.0420684814453
2016-11-30,58,155.88661193847656
2016-12-01,36,151.13970947265625
2016-12-02,9,149.36355590820312
2016-12-05,6,148.63323974609375
2016-12-06,6,148.22300720214844
2016-12-07,36,148.43490600585938
2016-12-08,31,149.3815460205078
2016-12-09,23,148.4439239501953
2016-12-12,9,146.2710418701172
