date,recom,Price
2016-01-01,4,92.1197280883789
2016-01-04,26,93.70738220214844
2016-01-05,42,97.15177154541016
2016-01-06,61,94.91830444335938
2016-01-07,64,92.0614242553711
2016-01-08,69,93.38894653320312
2016-01-11,59,91.46044921875
2016-01-12,57,90.97159576416016
2016-01-13,49,90.0297622680664
2016-01-14,50,90.00733184814453
2016-01-15,55,87.2267074584961
2016-01-18,53,88.88611602783203
2016-01-19,58,89.56782531738281
2016-01-20,56,91.83716583251953
2016-01-21,63,91.97172546386719
2016-01-22,100,95.79732513427734
2016-01-25,97,99.31798553466797
2016-01-27,64,100.57374572753906
2016-01-28,60,97.9680404663086
2016-01-29,26,94.81515502929688
2016-02-01,29,94.23211669921875
2016-02-02,19,89.9938735961914
2016-02-03,25,87.31192016601562
2016-02-04,20,90.65765380859375
2016-02-05,28,93.02120971679688
2016-02-08,81,93.77913665771484
2016-02-09,80,89.6978759765625
2016-02-10,81,91.72056579589844
2016-02-11,76,89.8414077758789
2016-02-12,77,90.68006896972656
2016-02-15,57,93.411376953125
2016-02-16,55,92.720703125
2016-02-17,59,93.95853424072266
2016-02-18,58,94.79271697998047
2016-02-19,52,97.1876449584961
2016-02-22,46,98.90985107421875
2016-02-23,46,100.8204116821289
2016-02-24,41,99.51978302001953
2016-02-25,45,100.96842956542969
2016-02-26,47,98.58695220947266
2016-02-29,53,101.04017639160156
2016-03-01,54,102.5650405883789
2016-03-02,53,101.65011596679688
2016-03-03,57,104.03160095214844
2016-03-04,60,106.33235168457031
2016-03-08,41,106.40412139892578
2016-03-09,38,105.84797668457031
2016-03-10,37,106.37272644042969
2016-03-11,37,106.16192626953125
2016-03-14,38,105.92423248291016
2016-03-15,41,107.18898010253906
2016-03-16,37,107.64641571044922
2016-03-17,38,107.85273742675781
2016-03-18,38,108.79456329345703
2016-03-21,67,109.0681381225586
2016-03-22,74,110.34184265136719
2016-03-23,83,112.00574493408203
2016-03-28,82,110.05032348632812
2016-03-29,76,110.58402252197266
2016-03-30,51,114.06878662109375
2016-03-31,46,115.10479736328125
2016-04-01,47,113.25701904296875
2016-04-04,42,112.99690246582031
2016-04-05,39,112.96998596191406
2016-04-06,38,115.95246887207031
2016-04-07,45,114.57110595703125
2016-04-08,52,114.22127532958984
2016-04-11,52,116.58482360839844
2016-04-12,52,116.40093994140625
2016-04-13,40,117.82263946533203
2016-04-18,47,119.67941284179688
2016-04-20,23,122.13264465332031
2016-04-21,12,121.05626678466797
2016-04-22,19,120.49118041992188
2016-04-25,43,120.66158294677734
2016-04-26,19,122.70221710205078
2016-04-27,25,122.2223129272461
2016-04-28,11,122.74705505371094
2016-04-29,13,123.17313385009766
2016-05-02,14,122.41966247558594
2016-05-03,23,121.70207977294922
2016-05-04,43,118.5537109375
2016-05-05,25,118.3922348022461
2016-05-06,37,118.41016387939453
2016-05-09,17,118.95283508300781
2016-05-10,31,115.512939453125
2016-05-11,57,115.83135223388672
2016-05-12,17,115.05548095703125
2016-05-13,0,113.79969024658203
2016-05-16,0,116.21257019042969
2016-05-17,0,115.71025848388672
2016-05-18,0,117.44143676757812
2016-05-19,0,118.41915893554688
2016-05-20,0,117.05573272705078
2016-05-23,5,118.27112579345703
2016-05-24,15,118.41466522216797
2016-05-25,66,116.6386489868164
2016-05-26,76,118.30702209472656
2016-05-27,77,123.39289855957031
2016-05-30,82,123.06098937988281
2016-05-31,80,124.60382080078125
2016-06-01,55,123.316650390625
2016-06-02,53,123.72028350830078
2016-06-03,52,122.90851593017578
2016-06-06,58,122.8367691040039
2016-06-07,60,123.52743530273438
2016-06-08,62,125.13750457763672
2016-06-09,58,127.05255889892578
2016-06-10,59,127.2543716430664
2016-06-13,53,125.59942626953125
2016-06-14,55,126.12865447998047
2016-06-15,61,125.59048461914062
2016-06-16,66,126.22732543945312
2016-06-17,64,125.13302612304688
2016-06-20,62,125.77886199951172
2016-06-21,61,125.63981628417969
2016-06-22,37,124.79664611816406
2016-06-23,22,125.6981201171875
2016-06-24,20,124.07010650634766
2016-06-27,24,124.32125854492188
2016-06-28,26,127.95404052734375
2016-06-29,42,129.5775604248047
2016-06-30,55,131.3490753173828
2016-07-01,60,131.25489807128906
2016-07-04,45,132.85977172851562
2016-07-05,44,133.54946899414062
2016-07-07,42,131.92660522460938
2016-07-08,33,133.16180419921875
2016-07-11,64,136.02890014648438
2016-07-12,67,138.96359252929688
2016-07-13,58,140.3745880126953
2016-07-14,29,142.0155029296875
2016-07-15,42,147.50624084472656
2016-07-18,13,144.8014373779297
2016-07-19,13,146.79852294921875
2016-07-20,22,146.0140838623047
2016-07-21,46,145.36045837402344
2016-07-22,67,145.42808532714844
2016-07-25,82,146.821044921875
2016-07-26,75,149.60696411132812
2016-07-27,80,156.81527709960938
2016-07-28,85,151.86099243164062
2016-07-29,79,151.03599548339844
2016-08-01,92,152.33880615234375
2016-08-02,88,151.00897216796875
2016-08-03,92,152.00973510742188
2016-08-04,100,154.16458129882812
2016-08-05,52,156.67103576660156
2016-08-08,51,155.80545043945312
2016-08-09,49,154.18260192871094
2016-08-10,46,154.11497497558594
2016-08-11,51,154.232177734375
2016-08-12,49,155.80096435546875
2016-08-16,47,157.59967041015625
2016-08-17,49,159.89419555664062
2016-08-18,47,160.82740783691406
2016-08-19,45,161.21505737304688
2016-08-22,50,159.38934326171875
2016-08-23,46,158.5418243408203
2016-08-24,47,158.6500244140625
2016-08-25,61,157.365234375
2016-08-26,74,158.32546997070312
2016-08-29,73,159.86717224121094
2016-08-30,70,160.58847045898438
