date,recom,Price
2016-01-01,41,92.1197280883789
2016-01-04,26,93.70738220214844
2016-01-05,21,97.15177154541016
2016-01-06,16,94.91830444335938
2016-01-07,22,92.0614242553711
2016-01-08,20,93.38894653320312
2016-01-11,38,91.46044921875
2016-01-12,40,90.97159576416016
2016-01-13,35,90.0297622680664
2016-01-14,42,90.00733184814453
2016-01-15,44,87.2267074584961
2016-01-18,51,88.88611602783203
2016-01-19,30,89.56782531738281
2016-01-20,24,91.83716583251953
2016-01-21,21,91.97172546386719
2016-01-22,25,95.79732513427734
2016-01-25,23,99.31798553466797
2016-01-27,38,100.57374572753906
2016-01-28,60,97.9680404663086
2016-01-29,75,94.81515502929688
2016-02-01,80,94.23211669921875
2016-02-02,95,89.9938735961914
2016-02-03,90,87.31192016601562
2016-02-04,97,90.65765380859375
2016-02-05,91,93.02120971679688
2016-02-08,62,93.77913665771484
2016-02-09,51,89.6978759765625
2016-02-10,46,91.72056579589844
2016-02-11,43,89.8414077758789
2016-02-12,29,90.68006896972656
2016-02-15,53,93.411376953125
2016-02-16,57,92.720703125
2016-02-17,52,93.95853424072266
2016-02-18,44,94.79271697998047
2016-02-19,43,97.1876449584961
2016-02-22,32,98.90985107421875
2016-02-23,38,100.8204116821289
2016-02-24,30,99.51978302001953
2016-02-25,26,100.96842956542969
2016-02-26,21,98.58695220947266
2016-02-29,39,101.04017639160156
2016-03-01,42,102.5650405883789
2016-03-02,40,101.65011596679688
2016-03-03,44,104.03160095214844
2016-03-04,44,106.33235168457031
2016-03-08,55,106.40412139892578
2016-03-09,52,105.84797668457031
2016-03-10,51,106.37272644042969
2016-03-11,48,106.16192626953125
2016-03-14,24,105.92423248291016
2016-03-15,30,107.18898010253906
2016-03-16,29,107.64641571044922
2016-03-17,35,107.85273742675781
2016-03-18,28,108.79456329345703
2016-03-21,71,109.0681381225586
2016-03-22,77,110.34184265136719
2016-03-23,73,112.00574493408203
2016-03-28,69,110.05032348632812
2016-03-29,74,110.58402252197266
2016-03-30,80,114.06878662109375
2016-03-31,70,115.10479736328125
2016-04-01,82,113.25701904296875
2016-04-04,92,112.99690246582031
2016-04-05,89,112.96998596191406
2016-04-06,56,115.95246887207031
2016-04-07,52,114.57110595703125
2016-04-08,41,114.22127532958984
2016-04-11,39,116.58482360839844
2016-04-12,49,116.40093994140625
2016-04-13,51,117.82263946533203
2016-04-18,43,119.67941284179688
2016-04-20,45,122.13264465332031
2016-04-21,47,121.05626678466797
2016-04-22,11,120.49118041992188
2016-04-25,15,120.66158294677734
2016-04-26,28,122.70221710205078
2016-04-27,35,122.2223129272461
2016-04-28,34,122.74705505371094
2016-04-29,43,123.17313385009766
2016-05-02,39,122.41966247558594
2016-05-03,31,121.70207977294922
2016-05-04,62,118.5537109375
2016-05-05,78,118.3922348022461
2016-05-06,78,118.41016387939453
2016-05-09,78,118.95283508300781
2016-05-10,97,115.512939453125
2016-05-11,64,115.83135223388672
2016-05-12,49,115.05548095703125
2016-05-13,42,113.79969024658203
2016-05-16,49,116.21257019042969
2016-05-17,56,115.71025848388672
2016-05-18,52,117.44143676757812
2016-05-19,49,118.41915893554688
2016-05-20,57,117.05573272705078
2016-05-23,54,118.27112579345703
2016-05-24,46,118.41466522216797
2016-05-25,41,116.6386489868164
2016-05-26,44,118.30702209472656
2016-05-27,20,123.39289855957031
2016-05-30,15,123.06098937988281
2016-05-31,53,124.60382080078125
2016-06-01,80,123.316650390625
2016-06-02,79,123.72028350830078
2016-06-03,80,122.90851593017578
2016-06-06,89,122.8367691040039
2016-06-07,86,123.52743530273438
2016-06-08,97,125.13750457763672
2016-06-09,85,127.05255889892578
2016-06-10,74,127.2543716430664
2016-06-13,66,125.59942626953125
2016-06-14,61,126.12865447998047
2016-06-15,57,125.59048461914062
2016-06-16,54,126.22732543945312
2016-06-17,50,125.13302612304688
2016-06-20,51,125.77886199951172
2016-06-21,51,125.63981628417969
2016-06-22,53,124.79664611816406
2016-06-23,56,125.6981201171875
2016-06-24,57,124.07010650634766
2016-06-27,59,124.32125854492188
2016-06-28,58,127.95404052734375
2016-06-29,40,129.5775604248047
2016-06-30,30,131.3490753173828
2016-07-01,30,131.25489807128906
2016-07-04,24,132.85977172851562
2016-07-05,23,133.54946899414062
2016-07-07,24,131.92660522460938
2016-07-08,28,133.16180419921875
2016-07-11,29,136.02890014648438
2016-07-12,37,138.96359252929688
2016-07-13,50,140.3745880126953
2016-07-14,52,142.0155029296875
2016-07-15,57,147.50624084472656
2016-07-18,61,144.8014373779297
2016-07-19,62,146.79852294921875
2016-07-20,62,146.0140838623047
2016-07-21,54,145.36045837402344
2016-07-22,49,145.42808532714844
2016-07-25,37,146.821044921875
2016-07-26,33,149.60696411132812
2016-07-27,35,156.81527709960938
2016-07-28,31,151.86099243164062
2016-07-29,29,151.03599548339844
2016-08-01,45,152.33880615234375
2016-08-02,51,151.00897216796875
2016-08-03,48,152.00973510742188
2016-08-04,45,154.16458129882812
2016-08-05,48,156.67103576660156
2016-08-08,38,155.80545043945312
2016-08-09,33,154.18260192871094
2016-08-10,31,154.11497497558594
2016-08-11,30,154.232177734375
2016-08-12,38,155.80096435546875
2016-08-16,62,157.59967041015625
2016-08-17,67,159.89419555664062
2016-08-18,66,160.82740783691406
2016-08-19,68,161.21505737304688
2016-08-22,66,159.38934326171875
2016-08-23,60,158.5418243408203
2016-08-24,56,158.6500244140625
2016-08-25,61,157.365234375
2016-08-26,60,158.32546997070312
2016-08-29,53,159.86717224121094
2016-08-30,55,160.58847045898438
