date,recom,Price
2018-07-04,43,284.6044921875
2018-07-05,36,283.0545349121094
2018-07-06,58,284.2521667480469
2018-07-09,31,291.1874084472656
2018-07-10,36,295.51611328125
2018-07-11,43,291.69940185546875
2018-07-12,44,295.1902770996094
2018-07-13,63,294.3990173339844
2018-07-16,56,286.3931884765625
2018-07-17,52,286.1605224609375
2018-07-18,43,275.734375
2018-07-19,35,282.6230773925781
2018-07-20,26,283.13507080078125
2018-07-23,39,285.4623107910156
2018-07-24,38,296.2608642578125
2018-07-25,50,295.1902770996094
2018-07-26,39,290.721923828125
2018-07-27,51,300.9154052734375
2018-07-30,58,305.197509765625
2018-07-31,66,307.5713195800781
2018-08-01,75,304.91827392578125
2018-08-02,83,309.1073303222656
2018-08-03,89,313.99456787109375
2018-08-06,92,313.66876220703125
2018-08-07,97,316.9734802246094
2018-08-08,100,319.0680236816406
2018-08-09,99,319.2542419433594
2018-08-10,98,316.4149475097656
2018-08-13,94,318.462890625
2018-08-14,85,317.53204345703125
2018-08-16,81,305.476806640625
2018-08-17,84,310.9225769042969
2018-08-20,77,317.9508972167969
2018-08-21,73,318.2767333984375
2018-08-23,83,316.13568115234375
2018-08-24,76,330.28546142578125
2018-08-27,69,331.03021240234375
2018-08-28,67,340.8977966308594
2018-08-29,67,371.4314880371094
2018-08-30,54,370.407470703125
2018-08-31,54,368.9645690917969
2018-09-03,38,369.5696716308594
2018-09-04,11,363.8446044921875
2018-09-05,22,370.826416015625
2018-09-06,17,371.2453308105469
2018-09-07,0,378.5063781738281
2018-09-10,0,373.4794921875
2018-09-11,49,367.89404296875
2018-09-12,73,372.1296691894531
2018-09-14,72,379.90277099609375
2018-09-17,90,383.39361572265625
2018-09-18,72,379.01837158203125
2018-09-19,46,388.2343444824219
2018-09-21,42,379.8096008300781
2018-09-24,46,372.7813415527344
2018-09-25,47,375.7601623535156
2018-09-26,59,379.90277099609375
2018-09-27,54,372.6416320800781
2018-09-28,55,355.2803039550781
2018-10-01,56,354.53558349609375
2018-10-03,65,356.90936279296875
2018-10-04,61,351.5101013183594
2018-10-05,68,341.2701110839844
2018-10-08,74,350.25335693359375
2018-10-09,59,345.73846435546875
2018-10-10,35,350.76531982421875
2018-10-11,33,336.7087097167969
2018-10-12,28,353.4649658203125
2018-10-15,23,350.76531982421875
2018-10-16,32,347.78643798828125
2018-10-17,51,336.662109375
2018-10-19,38,338.3843078613281
2018-10-22,40,330.564697265625
2018-10-23,0,323.48980712890625
2018-10-24,31,327.6323547363281
2018-10-25,29,328.98211669921875
2018-10-26,33,314.13421630859375
2018-10-29,41,316.5080261230469
2018-10-30,20,312.5982360839844
2018-10-31,26,315.9494934082031
2018-11-01,23,319.0680236816406
2018-11-02,29,328.4236145019531
2018-11-05,39,329.2148742675781
2018-11-06,66,326.5152587890625
2018-11-07,68,326.5152587890625
2018-11-09,74,323.48980712890625
2018-11-12,71,320.74365234375
2018-11-13,64,324.0483703613281
2018-11-14,39,316.13568115234375
2018-11-15,38,320.7901916503906
2018-11-16,45,311.9466247558594
2018-11-19,43,313.38946533203125
2018-11-20,42,305.56988525390625
2018-11-21,43,303.5218811035156
2018-11-22,41,297.7968444824219
2018-11-26,38,295.65570068359375
2018-11-27,29,289.6979675292969
