date,recom,Price
2016-01-01,44,92.1197280883789
2016-01-04,42,93.70738220214844
2016-01-05,45,97.15177154541016
2016-01-06,54,94.91830444335938
2016-01-07,63,92.0614242553711
2016-01-08,72,93.38894653320312
2016-01-11,61,91.46044921875
2016-01-12,61,90.97159576416016
2016-01-13,61,90.0297622680664
2016-01-14,52,90.00733184814453
2016-01-15,56,87.2267074584961
2016-01-18,45,88.88611602783203
2016-01-19,44,89.56782531738281
2016-01-20,42,91.83716583251953
2016-01-21,47,91.97172546386719
2016-01-22,55,95.79732513427734
2016-01-25,60,99.31798553466797
2016-01-27,56,100.57374572753906
2016-01-28,17,97.9680404663086
2016-01-29,54,94.81515502929688
2016-02-01,58,94.23211669921875
2016-02-02,58,89.9938735961914
2016-02-03,47,87.31192016601562
2016-02-04,33,90.65765380859375
2016-02-05,41,93.02120971679688
2016-02-08,36,93.77913665771484
2016-02-09,35,89.6978759765625
2016-02-10,29,91.72056579589844
2016-02-11,30,89.8414077758789
2016-02-12,35,90.68006896972656
2016-02-15,50,93.411376953125
2016-02-16,54,92.720703125
2016-02-17,55,93.95853424072266
2016-02-18,55,94.79271697998047
2016-02-19,62,97.1876449584961
2016-02-22,58,98.90985107421875
2016-02-23,49,100.8204116821289
2016-02-24,46,99.51978302001953
2016-02-25,35,100.96842956542969
2016-02-26,37,98.58695220947266
2016-02-29,42,101.04017639160156
2016-03-01,52,102.5650405883789
2016-03-02,54,101.65011596679688
2016-03-03,55,104.03160095214844
2016-03-04,67,106.33235168457031
2016-03-08,88,106.40412139892578
2016-03-09,73,105.84797668457031
2016-03-10,70,106.37272644042969
2016-03-11,73,106.16192626953125
2016-03-14,55,105.92423248291016
2016-03-15,48,107.18898010253906
2016-03-16,41,107.64641571044922
2016-03-17,35,107.85273742675781
2016-03-18,31,108.79456329345703
2016-03-21,43,109.0681381225586
2016-03-22,58,110.34184265136719
2016-03-23,55,112.00574493408203
2016-03-28,51,110.05032348632812
2016-03-29,32,110.58402252197266
2016-03-30,16,114.06878662109375
2016-03-31,25,115.10479736328125
2016-04-01,36,113.25701904296875
2016-04-04,23,112.99690246582031
2016-04-05,35,112.96998596191406
2016-04-06,40,115.95246887207031
2016-04-07,57,114.57110595703125
2016-04-08,60,114.22127532958984
2016-04-11,63,116.58482360839844
2016-04-12,61,116.40093994140625
2016-04-13,54,117.82263946533203
2016-04-18,52,119.67941284179688
2016-04-20,26,122.13264465332031
2016-04-21,22,121.05626678466797
2016-04-22,34,120.49118041992188
2016-04-25,44,120.66158294677734
2016-04-26,44,122.70221710205078
2016-04-27,0,122.2223129272461
2016-04-28,15,122.74705505371094
2016-04-29,18,123.17313385009766
2016-05-02,19,122.41966247558594
2016-05-03,12,121.70207977294922
2016-05-04,0,118.5537109375
2016-05-05,0,118.3922348022461
2016-05-06,0,118.41016387939453
2016-05-09,0,118.95283508300781
2016-05-10,0,115.512939453125
2016-05-11,0,115.83135223388672
2016-05-12,0,115.05548095703125
2016-05-13,0,113.79969024658203
2016-05-16,8,116.21257019042969
2016-05-17,25,115.71025848388672
2016-05-18,51,117.44143676757812
2016-05-19,70,118.41915893554688
2016-05-20,70,117.05573272705078
2016-05-23,57,118.27112579345703
2016-05-24,42,118.41466522216797
2016-05-25,30,116.6386489868164
2016-05-26,41,118.30702209472656
2016-05-27,43,123.39289855957031
2016-05-30,88,123.06098937988281
2016-05-31,89,124.60382080078125
2016-06-01,93,123.316650390625
2016-06-02,89,123.72028350830078
2016-06-03,87,122.90851593017578
2016-06-06,96,122.8367691040039
2016-06-07,84,123.52743530273438
2016-06-08,62,125.13750457763672
2016-06-09,57,127.05255889892578
2016-06-10,56,127.2543716430664
2016-06-13,55,125.59942626953125
2016-06-14,55,126.12865447998047
2016-06-15,51,125.59048461914062
2016-06-16,50,126.22732543945312
2016-06-17,49,125.13302612304688
2016-06-20,49,125.77886199951172
2016-06-21,51,125.63981628417969
2016-06-22,53,124.79664611816406
2016-06-23,52,125.6981201171875
2016-06-24,53,124.07010650634766
2016-06-27,21,124.32125854492188
2016-06-28,13,127.95404052734375
2016-06-29,19,129.5775604248047
2016-06-30,22,131.3490753173828
2016-07-01,26,131.25489807128906
2016-07-04,56,132.85977172851562
2016-07-05,63,133.54946899414062
2016-07-07,85,131.92660522460938
