date,recom,Price
2016-01-01,42,92.1197280883789
2016-01-04,20,93.70738220214844
2016-01-05,64,97.15177154541016
2016-01-06,76,94.91830444335938
2016-01-07,76,92.0614242553711
2016-01-08,80,93.38894653320312
2016-01-11,78,91.46044921875
2016-01-12,78,90.97159576416016
2016-01-13,85,90.0297622680664
2016-01-14,86,90.00733184814453
2016-01-15,91,87.2267074584961
2016-01-18,88,88.88611602783203
2016-01-19,87,89.56782531738281
2016-01-20,93,91.83716583251953
2016-01-21,78,91.97172546386719
2016-01-22,76,95.79732513427734
2016-01-25,76,99.31798553466797
2016-01-27,72,100.57374572753906
2016-01-28,65,97.9680404663086
2016-01-29,55,94.81515502929688
2016-02-01,55,94.23211669921875
2016-02-02,48,89.9938735961914
2016-02-03,49,87.31192016601562
2016-02-04,44,90.65765380859375
2016-02-05,42,93.02120971679688
2016-02-08,37,93.77913665771484
2016-02-09,38,89.6978759765625
2016-02-10,36,91.72056579589844
2016-02-11,6,89.8414077758789
2016-02-12,8,90.68006896972656
2016-02-15,12,93.411376953125
2016-02-16,16,92.720703125
2016-02-17,10,93.95853424072266
2016-02-18,14,94.79271697998047
2016-02-19,14,97.1876449584961
2016-02-22,13,98.90985107421875
2016-02-23,11,100.8204116821289
2016-02-24,13,99.51978302001953
2016-02-25,20,100.96842956542969
2016-02-26,41,98.58695220947266
2016-02-29,51,101.04017639160156
2016-03-01,65,102.5650405883789
2016-03-02,60,101.65011596679688
2016-03-03,64,104.03160095214844
2016-03-04,71,106.33235168457031
2016-03-08,55,106.40412139892578
2016-03-09,40,105.84797668457031
2016-03-10,37,106.37272644042969
2016-03-11,29,106.16192626953125
2016-03-14,28,105.92423248291016
2016-03-15,34,107.18898010253906
2016-03-16,30,107.64641571044922
2016-03-17,32,107.85273742675781
2016-03-18,19,108.79456329345703
2016-03-21,37,109.0681381225586
2016-03-22,48,110.34184265136719
2016-03-23,43,112.00574493408203
2016-03-28,48,110.05032348632812
2016-03-29,36,110.58402252197266
2016-03-30,32,114.06878662109375
2016-03-31,27,115.10479736328125
2016-04-01,55,113.25701904296875
2016-04-04,58,112.99690246582031
2016-04-05,80,112.96998596191406
2016-04-06,72,115.95246887207031
2016-04-07,50,114.57110595703125
2016-04-08,36,114.22127532958984
2016-04-11,33,116.58482360839844
2016-04-12,38,116.40093994140625
2016-04-13,34,117.82263946533203
2016-04-18,56,119.67941284179688
2016-04-20,69,122.13264465332031
2016-04-21,65,121.05626678466797
2016-04-22,66,120.49118041992188
2016-04-25,70,120.66158294677734
2016-04-26,86,122.70221710205078
2016-04-27,74,122.2223129272461
2016-04-28,73,122.74705505371094
2016-04-29,79,123.17313385009766
2016-05-02,78,122.41966247558594
2016-05-03,78,121.70207977294922
2016-05-04,79,118.5537109375
2016-05-05,91,118.3922348022461
2016-05-06,62,118.41016387939453
2016-05-09,58,118.95283508300781
2016-05-10,68,115.512939453125
2016-05-11,65,115.83135223388672
2016-05-12,52,115.05548095703125
2016-05-13,42,113.79969024658203
2016-05-16,38,116.21257019042969
2016-05-17,43,115.71025848388672
2016-05-18,46,117.44143676757812
2016-05-19,15,118.41915893554688
2016-05-20,12,117.05573272705078
2016-05-23,14,118.27112579345703
2016-05-24,8,118.41466522216797
2016-05-25,7,116.6386489868164
2016-05-26,15,118.30702209472656
2016-05-27,14,123.39289855957031
2016-05-30,7,123.06098937988281
2016-05-31,10,124.60382080078125
2016-06-01,11,123.316650390625
2016-06-02,15,123.72028350830078
2016-06-03,32,122.90851593017578
2016-06-06,27,122.8367691040039
2016-06-07,25,123.52743530273438
2016-06-08,25,125.13750457763672
2016-06-09,33,127.05255889892578
2016-06-10,52,127.2543716430664
2016-06-13,64,125.59942626953125
2016-06-14,76,126.12865447998047
2016-06-15,56,125.59048461914062
2016-06-16,62,126.22732543945312
2016-06-17,57,125.13302612304688
2016-06-20,44,125.77886199951172
2016-06-21,34,125.63981628417969
2016-06-22,35,124.79664611816406
2016-06-23,30,125.6981201171875
2016-06-24,0,124.07010650634766
2016-06-27,54,124.32125854492188
2016-06-28,61,127.95404052734375
2016-06-29,44,129.5775604248047
2016-06-30,29,131.3490753173828
2016-07-01,35,131.25489807128906
2016-07-04,39,132.85977172851562
2016-07-05,39,133.54946899414062
2016-07-07,24,131.92660522460938
2016-07-08,17,133.16180419921875
2016-07-11,31,136.02890014648438
2016-07-12,32,138.96359252929688
2016-07-13,30,140.3745880126953
2016-07-14,25,142.0155029296875
2016-07-15,24,147.50624084472656
2016-07-18,55,144.8014373779297
2016-07-19,67,146.79852294921875
2016-07-20,74,146.0140838623047
2016-07-21,72,145.36045837402344
2016-07-22,71,145.42808532714844
2016-07-25,52,146.821044921875
2016-07-26,41,149.60696411132812
2016-07-27,41,156.81527709960938
