date,recom,Price
2016-01-01,96,92.1197280883789
2016-01-04,86,93.70738220214844
2016-01-05,89,97.15177154541016
2016-01-06,84,94.91830444335938
2016-01-07,73,92.0614242553711
2016-01-08,64,93.38894653320312
2016-01-11,65,91.46044921875
2016-01-12,58,90.97159576416016
2016-01-13,66,90.0297622680664
2016-01-14,74,90.00733184814453
2016-01-15,63,87.2267074584961
2016-01-18,53,88.88611602783203
2016-01-19,39,89.56782531738281
2016-01-20,0,91.83716583251953
2016-01-21,15,91.97172546386719
2016-01-22,11,95.79732513427734
2016-01-25,41,99.31798553466797
2016-01-27,43,100.57374572753906
2016-01-28,59,97.9680404663086
2016-01-29,69,94.81515502929688
2016-02-01,55,94.23211669921875
2016-02-02,47,89.9938735961914
2016-02-03,53,87.31192016601562
2016-02-04,48,90.65765380859375
2016-02-05,47,93.02120971679688
2016-02-08,43,93.77913665771484
2016-02-09,43,89.6978759765625
2016-02-10,35,91.72056579589844
2016-02-11,41,89.8414077758789
2016-02-12,44,90.68006896972656
2016-02-15,47,93.411376953125
2016-02-16,47,92.720703125
2016-02-17,53,93.95853424072266
2016-02-18,60,94.79271697998047
2016-02-19,54,97.1876449584961
2016-02-22,45,98.90985107421875
2016-02-23,42,100.8204116821289
2016-02-24,26,99.51978302001953
2016-02-25,16,100.96842956542969
2016-02-26,26,98.58695220947266
2016-02-29,30,101.04017639160156
2016-03-01,36,102.5650405883789
2016-03-02,44,101.65011596679688
2016-03-03,68,104.03160095214844
2016-03-04,89,106.33235168457031
2016-03-08,91,106.40412139892578
2016-03-09,92,105.84797668457031
2016-03-10,69,106.37272644042969
2016-03-11,56,106.16192626953125
2016-03-14,42,105.92423248291016
2016-03-15,48,107.18898010253906
2016-03-16,43,107.64641571044922
2016-03-17,38,107.85273742675781
2016-03-18,46,108.79456329345703
2016-03-21,53,109.0681381225586
2016-03-22,66,110.34184265136719
2016-03-23,70,112.00574493408203
2016-03-28,69,110.05032348632812
2016-03-29,69,110.58402252197266
2016-03-30,58,114.06878662109375
2016-03-31,42,115.10479736328125
2016-04-01,49,113.25701904296875
2016-04-04,47,112.99690246582031
2016-04-05,43,112.96998596191406
2016-04-06,46,115.95246887207031
2016-04-07,55,114.57110595703125
2016-04-08,58,114.22127532958984
2016-04-11,53,116.58482360839844
2016-04-12,58,116.40093994140625
2016-04-13,51,117.82263946533203
2016-04-18,59,119.67941284179688
2016-04-20,0,122.13264465332031
2016-04-21,14,121.05626678466797
2016-04-22,0,120.49118041992188
2016-04-25,0,120.66158294677734
2016-04-26,0,122.70221710205078
2016-04-27,9,122.2223129272461
2016-04-28,20,122.74705505371094
2016-04-29,37,123.17313385009766
2016-05-02,32,122.41966247558594
2016-05-03,23,121.70207977294922
2016-05-04,18,118.5537109375
2016-05-05,0,118.3922348022461
2016-05-06,30,118.41016387939453
