date,recom,Price
2017-12-18,44,231.54029846191406
2017-12-19,31,233.7741241455078
2017-12-20,36,238.9711456298828
2017-12-21,39,241.88873291015625
2017-12-22,50,241.15933227539062
2017-12-26,29,243.803466796875
2017-12-27,53,242.0255584716797
2017-12-28,54,247.35923767089844
2017-12-29,54,245.99163818359375
2018-01-01,66,242.34463500976562
2018-01-02,28,241.20489501953125
2018-01-03,34,244.98870849609375
2018-01-04,32,252.69302368164062
2018-01-05,41,259.9415283203125
2018-01-08,36,260.7620849609375
2018-01-09,73,258.9385681152344
2018-01-10,63,257.84442138671875
2018-01-11,67,257.61651611328125
2018-01-12,71,261.491455078125
2018-01-15,82,259.8503723144531
2018-01-16,97,256.38568115234375
2018-01-17,83,259.89593505859375
2018-01-18,86,255.10923767089844
2018-01-19,82,257.2062683105469
2018-01-22,98,254.06068420410156
2018-01-23,78,268.10174560546875
2018-01-24,59,263.17822265625
2018-01-25,54,265.13848876953125
2018-01-29,66,267.5546875
2018-01-30,81,263.5885009765625
2018-01-31,83,264.363525390625
2018-02-01,66,275.9428405761719
2018-02-02,60,272.6148986816406
2018-02-05,57,265.5487976074219
2018-02-06,58,258.2091979980469
2018-02-07,58,264.4091491699219
2018-02-08,54,277.3560485839844
2018-02-09,45,282.0516662597656
2018-02-12,32,283.32806396484375
2018-02-14,0,282.23394775390625
2018-02-15,0,280.6383361816406
2018-02-16,0,284.8324279785156
2018-02-19,0,275.9883728027344
2018-02-20,2,278.6325378417969
2018-02-21,4,271.9766540527344
2018-02-22,22,271.42962646484375
2018-02-23,44,279.8634033203125
2018-02-26,39,288.2059326171875
2018-02-27,35,290.0294494628906
2018-02-28,38,284.65008544921875
2018-03-01,48,278.54132080078125
2018-03-05,39,265.9135437011719
2018-03-06,38,267.6002197265625
2018-03-07,34,263.9532775878906
2018-03-08,37,263.7252502441406
2018-03-09,33,266.1870422363281
2018-03-12,36,271.5663757324219
2018-03-13,35,276.71783447265625
2018-03-14,41,273.93695068359375
2018-03-15,41,269.1046447753906
2018-03-16,40,264.63702392578125
2018-03-19,56,258.5738830566406
2018-03-20,56,260.3062438964844
2018-03-21,53,262.9502868652344
2018-03-22,50,260.7620849609375
2018-03-23,39,260.7620849609375
2018-03-26,32,267.9649658203125
2018-03-27,35,272.4781494140625
2018-03-28,30,262.72235107421875
2018-04-02,51,270.381103515625
2018-04-03,60,276.3074951171875
2018-04-04,33,269.742919921875
2018-04-05,40,281.18536376953125
2018-04-06,60,281.0030517578125
2018-04-09,50,282.09716796875
2018-04-10,49,283.8751220703125
2018-04-11,51,284.65008544921875
2018-04-12,51,281.0486145019531
2018-04-13,67,281.276611328125
2018-04-16,69,281.6412658691406
2018-04-17,77,281.8692321777344
2018-04-18,81,282.5986633300781
2018-04-19,70,294.3602600097656
2018-04-20,73,294.3602600097656
2018-04-23,79,293.4029541015625
2018-04-24,72,296.0926208496094
2018-04-25,77,293.31182861328125
2018-04-26,71,298.78228759765625
2018-04-27,72,298.6911315917969
2018-04-30,59,296.3205871582031
