date,recom,Price
2016-01-01,64,92.1197280883789
2016-01-04,72,93.70738220214844
2016-01-05,71,97.15177154541016
2016-01-06,64,94.91830444335938
2016-01-07,60,92.0614242553711
2016-01-08,60,93.38894653320312
2016-01-11,73,91.46044921875
2016-01-12,72,90.97159576416016
2016-01-13,68,90.0297622680664
2016-01-14,66,90.00733184814453
2016-01-15,67,87.2267074584961
2016-01-18,60,88.88611602783203
2016-01-19,43,89.56782531738281
2016-01-20,31,91.83716583251953
2016-01-21,44,91.97172546386719
2016-01-22,51,95.79732513427734
2016-01-25,100,99.31798553466797
2016-01-27,94,100.57374572753906
2016-01-28,87,97.9680404663086
2016-01-29,100,94.81515502929688
2016-02-01,100,94.23211669921875
2016-02-02,100,89.9938735961914
2016-02-03,100,87.31192016601562
2016-02-04,100,90.65765380859375
2016-02-05,96,93.02120971679688
2016-02-08,82,93.77913665771484
2016-02-09,66,89.6978759765625
2016-02-10,52,91.72056579589844
2016-02-11,48,89.8414077758789
2016-02-12,44,90.68006896972656
2016-02-15,56,93.411376953125
2016-02-16,61,92.720703125
2016-02-17,55,93.95853424072266
2016-02-18,50,94.79271697998047
2016-02-19,52,97.1876449584961
2016-02-22,43,98.90985107421875
2016-02-23,38,100.8204116821289
2016-02-24,32,99.51978302001953
2016-02-25,23,100.96842956542969
2016-02-26,18,98.58695220947266
2016-02-29,36,101.04017639160156
2016-03-01,44,102.5650405883789
2016-03-02,45,101.65011596679688
2016-03-03,47,104.03160095214844
2016-03-04,47,106.33235168457031
2016-03-08,74,106.40412139892578
2016-03-09,79,105.84797668457031
2016-03-10,81,106.37272644042969
2016-03-11,89,106.16192626953125
2016-03-14,68,105.92423248291016
2016-03-15,49,107.18898010253906
2016-03-16,46,107.64641571044922
2016-03-17,43,107.85273742675781
2016-03-18,41,108.79456329345703
2016-03-21,49,109.0681381225586
2016-03-22,57,110.34184265136719
2016-03-23,54,112.00574493408203
2016-03-28,41,110.05032348632812
2016-03-29,40,110.58402252197266
2016-03-30,41,114.06878662109375
2016-03-31,34,115.10479736328125
2016-04-01,51,113.25701904296875
2016-04-04,19,112.99690246582031
2016-04-05,24,112.96998596191406
2016-04-06,24,115.95246887207031
2016-04-07,34,114.57110595703125
2016-04-08,18,114.22127532958984
2016-04-11,54,116.58482360839844
2016-04-12,90,116.40093994140625
2016-04-13,86,117.82263946533203
2016-04-18,79,119.67941284179688
2016-04-20,58,122.13264465332031
2016-04-21,68,121.05626678466797
2016-04-22,33,120.49118041992188
2016-04-25,24,120.66158294677734
2016-04-26,12,122.70221710205078
2016-04-27,19,122.2223129272461
2016-04-28,26,122.74705505371094
2016-04-29,31,123.17313385009766
2016-05-02,32,122.41966247558594
2016-05-03,16,121.70207977294922
2016-05-04,23,118.5537109375
2016-05-05,16,118.3922348022461
2016-05-06,23,118.41016387939453
2016-05-09,28,118.95283508300781
2016-05-10,0,115.512939453125
2016-05-11,0,115.83135223388672
2016-05-12,20,115.05548095703125
2016-05-13,23,113.79969024658203
2016-05-16,36,116.21257019042969
2016-05-17,38,115.71025848388672
2016-05-18,28,117.44143676757812
2016-05-19,27,118.41915893554688
2016-05-20,34,117.05573272705078
2016-05-23,30,118.27112579345703
2016-05-24,30,118.41466522216797
2016-05-25,19,116.6386489868164
2016-05-26,69,118.30702209472656
2016-05-27,60,123.39289855957031
2016-05-30,61,123.06098937988281
2016-05-31,62,124.60382080078125
2016-06-01,91,123.316650390625
2016-06-02,80,123.72028350830078
2016-06-03,64,122.90851593017578
2016-06-06,54,122.8367691040039
2016-06-07,48,123.52743530273438
2016-06-08,42,125.13750457763672
2016-06-09,39,127.05255889892578
2016-06-10,36,127.2543716430664
2016-06-13,44,125.59942626953125
2016-06-14,50,126.12865447998047
2016-06-15,53,125.59048461914062
2016-06-16,57,126.22732543945312
2016-06-17,57,125.13302612304688
2016-06-20,60,125.77886199951172
2016-06-21,52,125.63981628417969
2016-06-22,56,124.79664611816406
2016-06-23,50,125.6981201171875
2016-06-24,40,124.07010650634766
2016-06-27,25,124.32125854492188
2016-06-28,33,127.95404052734375
2016-06-29,35,129.5775604248047
2016-06-30,46,131.3490753173828
2016-07-01,75,131.25489807128906
2016-07-04,90,132.85977172851562
2016-07-05,94,133.54946899414062
2016-07-07,100,131.92660522460938
2016-07-08,98,133.16180419921875
2016-07-11,58,136.02890014648438
2016-07-12,55,138.96359252929688
2016-07-13,61,140.3745880126953
2016-07-14,85,142.0155029296875
2016-07-15,97,147.50624084472656
2016-07-18,61,144.8014373779297
2016-07-19,58,146.79852294921875
