date,recom,Price
2016-01-01,14,92.1197280883789
2016-01-04,21,93.70738220214844
2016-01-05,36,97.15177154541016
2016-01-06,37,94.91830444335938
2016-01-07,39,92.0614242553711
2016-01-08,18,93.38894653320312
2016-01-11,22,91.46044921875
2016-01-12,16,90.97159576416016
2016-01-13,14,90.0297622680664
2016-01-14,23,90.00733184814453
2016-01-15,17,87.2267074584961
2016-01-18,26,88.88611602783203
2016-01-19,29,89.56782531738281
2016-01-20,35,91.83716583251953
2016-01-21,47,91.97172546386719
2016-01-22,73,95.79732513427734
2016-01-25,88,99.31798553466797
2016-01-27,80,100.57374572753906
2016-01-28,100,97.9680404663086
2016-01-29,100,94.81515502929688
2016-02-01,100,94.23211669921875
2016-02-02,100,89.9938735961914
2016-02-03,100,87.31192016601562
2016-02-04,93,90.65765380859375
2016-02-05,90,93.02120971679688
2016-02-08,56,93.77913665771484
2016-02-09,53,89.6978759765625
2016-02-10,47,91.72056579589844
2016-02-11,47,89.8414077758789
2016-02-12,47,90.68006896972656
2016-02-15,45,93.411376953125
2016-02-16,46,92.720703125
2016-02-17,50,93.95853424072266
2016-02-18,41,94.79271697998047
2016-02-19,15,97.1876449584961
2016-02-22,33,98.90985107421875
2016-02-23,38,100.8204116821289
2016-02-24,24,99.51978302001953
2016-02-25,10,100.96842956542969
2016-02-26,0,98.58695220947266
2016-02-29,25,101.04017639160156
2016-03-01,42,102.5650405883789
2016-03-02,42,101.65011596679688
2016-03-03,49,104.03160095214844
2016-03-04,50,106.33235168457031
2016-03-08,86,106.40412139892578
2016-03-09,74,105.84797668457031
2016-03-10,72,106.37272644042969
2016-03-11,91,106.16192626953125
2016-03-14,70,105.92423248291016
2016-03-15,52,107.18898010253906
2016-03-16,46,107.64641571044922
2016-03-17,43,107.85273742675781
2016-03-18,42,108.79456329345703
2016-03-21,42,109.0681381225586
2016-03-22,52,110.34184265136719
2016-03-23,57,112.00574493408203
2016-03-28,53,110.05032348632812
2016-03-29,54,110.58402252197266
2016-03-30,50,114.06878662109375
2016-03-31,57,115.10479736328125
2016-04-01,58,113.25701904296875
2016-04-04,47,112.99690246582031
2016-04-05,48,112.96998596191406
2016-04-06,49,115.95246887207031
2016-04-07,39,114.57110595703125
2016-04-08,37,114.22127532958984
2016-04-11,44,116.58482360839844
2016-04-12,55,116.40093994140625
2016-04-13,91,117.82263946533203
2016-04-18,76,119.67941284179688
2016-04-20,100,122.13264465332031
2016-04-21,79,121.05626678466797
2016-04-22,81,120.49118041992188
2016-04-25,85,120.66158294677734
2016-04-26,57,122.70221710205078
2016-04-27,54,122.2223129272461
2016-04-28,57,122.74705505371094
2016-04-29,65,123.17313385009766
2016-05-02,72,122.41966247558594
2016-05-03,85,121.70207977294922
2016-05-04,97,118.5537109375
2016-05-05,90,118.3922348022461
2016-05-06,95,118.41016387939453
2016-05-09,100,118.95283508300781
2016-05-10,77,115.512939453125
2016-05-11,66,115.83135223388672
2016-05-12,47,115.05548095703125
2016-05-13,54,113.79969024658203
2016-05-16,56,116.21257019042969
2016-05-17,58,115.71025848388672
2016-05-18,60,117.44143676757812
2016-05-19,63,118.41915893554688
2016-05-20,57,117.05573272705078
2016-05-23,54,118.27112579345703
2016-05-24,52,118.41466522216797
2016-05-25,52,116.6386489868164
2016-05-26,54,118.30702209472656
2016-05-27,60,123.39289855957031
2016-05-30,56,123.06098937988281
2016-05-31,31,124.60382080078125
2016-06-01,37,123.316650390625
2016-06-02,32,123.72028350830078
2016-06-03,18,122.90851593017578
2016-06-06,26,122.8367691040039
2016-06-07,55,123.52743530273438
2016-06-08,53,125.13750457763672
2016-06-09,55,127.05255889892578
2016-06-10,40,127.2543716430664
2016-06-13,36,125.59942626953125
2016-06-14,35,126.12865447998047
2016-06-15,35,125.59048461914062
2016-06-16,33,126.22732543945312
2016-06-17,30,125.13302612304688
2016-06-20,36,125.77886199951172
2016-06-21,44,125.63981628417969
2016-06-22,49,124.79664611816406
2016-06-23,49,125.6981201171875
2016-06-24,18,124.07010650634766
2016-06-27,39,124.32125854492188
2016-06-28,28,127.95404052734375
2016-06-29,23,129.5775604248047
2016-06-30,29,131.3490753173828
2016-07-01,37,131.25489807128906
2016-07-04,32,132.85977172851562
2016-07-05,24,133.54946899414062
2016-07-07,30,131.92660522460938
2016-07-08,40,133.16180419921875
2016-07-11,43,136.02890014648438
2016-07-12,38,138.96359252929688
2016-07-13,51,140.3745880126953
2016-07-14,70,142.0155029296875
2016-07-15,66,147.50624084472656
2016-07-18,65,144.8014373779297
2016-07-19,52,146.79852294921875
2016-07-20,49,146.0140838623047
2016-07-21,29,145.36045837402344
2016-07-22,29,145.42808532714844
2016-07-25,17,146.821044921875
2016-07-26,38,149.60696411132812
2016-07-27,31,156.81527709960938
2016-07-28,66,151.86099243164062
2016-07-29,63,151.03599548339844
2016-08-01,79,152.33880615234375
2016-08-02,77,151.00897216796875
2016-08-03,92,152.00973510742188
2016-08-04,84,154.16458129882812
2016-08-05,78,156.67103576660156
2016-08-08,53,155.80545043945312
2016-08-09,53,154.18260192871094
2016-08-10,49,154.11497497558594
2016-08-11,53,154.232177734375
2016-08-12,51,155.80096435546875
2016-08-16,50,157.59967041015625
2016-08-17,49,159.89419555664062
2016-08-18,54,160.82740783691406
2016-08-19,56,161.21505737304688
2016-08-22,51,159.38934326171875
2016-08-23,51,158.5418243408203
2016-08-24,50,158.6500244140625
2016-08-25,36,157.365234375
2016-08-26,29,158.32546997070312
2016-08-29,0,159.86717224121094
2016-08-30,0,160.58847045898438
2016-08-31,0,158.05946350097656
2016-09-01,3,159.8311004638672
2016-09-02,0,160.25038146972656
2016-09-06,0,167.927490234375
2016-09-07,0,166.9357147216797
2016-09-08,17,166.6877899169922
2016-09-09,0,164.43377685546875
2016-09-12,31,157.3336639404297
2016-09-14,49,157.81153869628906
2016-09-15,69,158.11805725097656
2016-09-16,80,155.5755615234375
2016-09-19,82,159.57415771484375
2016-09-20,80,158.84835815429688
2016-09-21,76,158.07298278808594
2016-09-22,100,158.92501831054688
2016-09-23,99,158.34799194335938
2016-09-26,77,158.41561889648438
2016-09-27,68,158.71315002441406
2016-09-28,68,160.1016082763672
2016-09-29,71,151.32000732421875
2016-09-30,84,155.91818237304688
2016-10-03,61,159.3487548828125
2016-10-04,59,160.80935668945312
2016-10-05,49,161.17901611328125
2016-10-06,50,158.91148376464844
2016-10-07,45,159.77255249023438
2016-10-10,33,163.61782836914062
2016-10-13,15,159.79052734375
2016-10-14,0,157.10377502441406
2016-10-17,10,155.05262756347656
2016-10-18,20,160.7191619873047
2016-10-19,21,157.68080139160156
2016-10-20,32,156.95501708984375
2016-10-21,43,156.4546356201172
2016-10-24,46,154.32687377929688
2016-10-25,50,154.11949157714844
2016-10-26,43,150.40940856933594
2016-10-27,34,147.58740234375
2016-10-28,36,149.56192016601562
2016-11-01,73,149.92701721191406
2016-11-02,73,147.3214111328125
2016-11-03,70,144.1793212890625
2016-11-04,78,143.47608947753906
2016-11-07,97,144.30105590820312
2016-11-08,58,149.38607788085938
2016-11-09,54,151.54542541503906
2016-11-10,57,158.35699462890625
2016-11-11,67,155.1743621826172
2016-11-15,51,152.7174835205078
2016-11-16,61,153.1186981201172
2016-11-17,63,149.17420959472656
2016-11-18,54,152.5146484375
2016-11-21,46,146.22145080566406
2016-11-22,48,147.79022216796875
2016-11-23,53,148.87669372558594
2016-11-24,57,145.5858612060547
2016-11-25,60,150.91429138183594
2016-11-28,7,155.2960662841797
2016-11-29,18,153.0420684814453
2016-11-30,14,155.88661193847656
2016-12-01,8,151.13970947265625
2016-12-02,0,149.36355590820312
2016-12-05,54,148.63323974609375
2016-12-06,48,148.22300720214844
2016-12-07,45,148.43490600585938
2016-12-08,23,149.3815460205078
2016-12-09,22,148.4439239501953
2016-12-12,16,146.2710418701172
2016-12-13,14,147.132080078125
2016-12-14,0,146.9742889404297
2016-12-15,19,147.01939392089844
2016-12-16,47,145.90586853027344
2016-12-19,55,144.16131591796875
2016-12-20,53,143.49864196777344
2016-12-21,50,143.01174926757812
2016-12-22,35,141.24462890625
2016-12-23,28,141.3753662109375
2016-12-26,33,138.18821716308594
2016-12-27,36,142.47080993652344
2016-12-28,39,142.9171142578125
2016-12-29,24,144.2334442138672
2016-12-30,35,146.73536682128906
2017-01-02,36,147.3484649658203
2017-01-03,36,148.27259826660156
2017-01-04,35,147.005859375
2017-01-05,19,158.3660125732422
2017-01-06,46,157.96029663085938
2017-01-09,55,158.7266387939453
2017-01-10,54,160.89048767089844
2017-01-11,57,168.68934631347656
2017-01-12,51,169.9515838623047
2017-01-13,44,170.3122100830078
2017-01-16,44,170.71795654296875
2017-01-17,50,168.32870483398438
2017-01-18,70,172.29574584960938
2017-01-19,78,173.69320678710938
2017-01-20,93,167.3820037841797
2017-01-23,100,175.04562377929688
2017-01-24,100,174.86529541015625
2017-01-25,64,176.84881591796875
2017-01-27,72,176.12753295898438
2017-01-30,78,177.16436767578125
2017-01-31,81,178.65199279785156
2017-02-01,69,177.88565063476562
2017-02-02,85,174.82022094726562
2017-02-03,62,172.7915802001953
2017-02-06,57,173.42274475097656
2017-02-07,63,170.40237426757812
2017-02-08,63,170.6728515625
2017-02-09,56,174.59481811523438
2017-02-10,56,174.2341766357422
2017-02-13,54,169.275390625
2017-02-14,39,163.95594787597656
2017-02-15,24,165.26324462890625
2017-02-16,8,169.00489807128906
2017-02-17,0,166.70579528808594
2017-02-20,6,169.77125549316406
2017-02-21,0,168.55409240722656
2017-02-22,38,166.7959747314453
2017-02-23,6,168.55409240722656
2017-02-27,1,167.06643676757812
2017-02-28,24,168.55409240722656
2017-03-01,15,171.12367248535156
2017-03-02,37,165.443603515625
2017-03-03,22,165.89437866210938
2017-03-06,31,166.6607208251953
2017-03-07,21,163.59527587890625
2017-03-08,31,160.52987670898438
2017-03-09,60,159.4479217529297
2017-03-10,50,158.90695190429688
2017-03-14,60,164.00100708007812
2017-03-15,92,165.443603515625
2017-03-16,66,173.51287841796875
2017-03-17,71,173.107177734375
2017-03-20,100,175.00051879882812
2017-03-21,91,173.46780395507812
2017-03-22,100,168.32870483398438
2017-03-23,80,168.4639434814453
2017-03-24,78,168.41885375976562
2017-03-27,46,161.7920684814453
2017-03-28,46,163.7305450439453
2017-03-29,42,165.308349609375
2017-03-30,47,167.15660095214844
2017-03-31,61,169.68109130859375
2017-04-03,61,170.3122100830078
2017-04-05,62,176.53326416015625
2017-04-06,49,183.74606323242188
2017-04-07,45,180.18475341796875
2017-04-10,43,183.65586853027344
2017-04-11,42,179.1929931640625
2017-04-12,41,177.11929321289062
2017-04-13,31,171.98016357421875
2017-04-17,24,175.04562377929688
2017-04-18,23,168.86964416503906
2017-04-19,52,170.76303100585938
2017-04-20,57,170.6728515625
2017-04-21,72,168.8245849609375
2017-04-24,80,173.55795288085938
2017-04-25,72,175.3611602783203
2017-04-26,71,179.23805236816406
2017-04-27,69,178.7872772216797
2017-04-28,89,179.4183807373047
2017-05-02,88,176.53326416015625
2017-05-03,88,174.3243408203125
2017-05-04,92,174.9554443359375
2017-05-05,86,171.12367248535156
2017-05-08,56,172.47605895996094
2017-05-09,53,173.51287841796875
2017-05-10,58,178.0659637451172
2017-05-11,58,175.3611602783203
2017-05-12,45,177.7504119873047
2017-05-15,53,181.85269165039062
2017-05-16,48,181.8076171875
2017-05-17,46,186.36068725585938
2017-05-18,34,172.56619262695312
2017-05-19,32,174.45957946777344
2017-05-22,43,173.24241638183594
2017-05-23,49,174.50465393066406
2017-05-24,55,170.94334411621094
2017-05-25,55,173.87353515625
2017-05-26,49,179.28314208984375
2017-05-29,23,176.53326416015625
2017-05-30,22,175.8119659423828
2017-05-31,25,174.775146484375
2017-06-01,35,176.21768188476562
2017-06-02,30,175.58657836914062
2017-06-05,38,171.75477600097656
2017-06-06,40,173.19735717773438
2017-06-07,40,176.17259216308594
2017-06-08,39,179.46347045898438
2017-06-09,44,182.12318420410156
2017-06-12,39,181.2570037841797
2017-06-13,39,180.29965209960938
2017-06-14,39,180.75552368164062
2017-06-15,44,179.47909545898438
2017-06-16,48,177.65557861328125
2017-06-19,21,181.6672821044922
2017-06-20,32,182.12318420410156
2017-06-21,39,182.4878692626953
2017-06-22,40,180.20846557617188
2017-06-23,26,178.4305877685547
2017-06-27,29,176.9261474609375
2017-06-28,33,180.1173095703125
2017-06-29,28,187.22900390625
2017-06-30,39,185.45106506347656
2017-07-03,38,186.9554901123047
2017-07-04,45,189.9642791748047
2017-07-05,44,193.5657196044922
2017-07-06,49,193.70248413085938
2017-07-07,49,197.03038024902344
2017-07-10,46,198.8083038330078
2017-07-11,44,194.75099182128906
2017-07-12,49,195.02452087402344
2017-07-13,54,194.6142120361328
2017-07-14,57,196.16421508789062
2017-07-17,51,198.8083038330078
2017-07-18,49,197.0759735107422
2017-07-19,37,200.26708984375
2017-07-20,12,195.6627655029297
2017-07-21,17,195.7995147705078
2017-07-24,35,194.88772583007812
2017-07-25,37,196.11862182617188
2017-07-26,85,199.8112335205078
2017-07-27,79,195.84510803222656
2017-07-28,77,196.7568817138672
2017-07-31,71,201.72592163085938
2017-08-01,72,203.45822143554688
2017-08-02,88,200.3582763671875
2017-08-03,65,203.64060974121094
2017-08-04,59,208.1082000732422
2017-08-07,63,208.83761596679688
2017-08-08,58,210.4788055419922
2017-08-09,53,210.1140594482422
2017-08-10,47,203.0935516357422
2017-08-11,47,203.77737426757812
2017-08-14,48,211.84640502929688
2017-08-16,50,216.76988220214844
2017-08-17,59,213.89788818359375
2017-08-18,61,216.1316680908203
2017-08-21,57,213.0772705078125
2017-08-22,53,211.481689453125
2017-08-23,48,218.59339904785156
2017-08-24,29,224.33746337890625
2017-08-28,1,222.92422485351562
2017-08-29,8,225.11244201660156
2017-08-30,26,236.1902618408203
2017-08-31,38,231.9506072998047
2017-09-01,43,234.00205993652344
2017-09-04,26,232.31532287597656
2017-09-05,71,233.63735961914062
2017-09-06,74,239.88290405273438
2017-09-07,60,240.79464721679688
2017-09-08,43,240.20201110839844
2017-09-11,22,242.43582153320312
2017-09-12,15,245.9005126953125
2017-09-13,1,240.8402099609375
2017-09-14,37,242.2534942626953
2017-09-15,49,243.94021606445312
2017-09-18,58,239.38140869140625
2017-09-19,52,238.5608367919922
2017-09-20,41,236.28146362304688
2017-09-21,45,232.0417938232422
2017-09-22,44,225.15805053710938
2017-09-25,36,215.94932556152344
2017-09-26,41,220.96397399902344
2017-09-27,84,215.76693725585938
2017-09-28,62,217.8184051513672
2017-09-29,80,226.5256805419922
2017-10-03,82,227.89329528808594
2017-10-04,91,226.3433380126953
2017-10-05,97,227.07273864746094
2017-10-06,96,234.9594268798828
2017-10-09,52,234.6858673095703
2017-10-10,59,237.01087951660156
2017-10-11,62,233.81971740722656
2017-10-12,65,233.54617309570312
2017-10-13,58,231.63150024414062
2017-10-16,48,237.421142578125
2017-10-17,58,237.28439331054688
2017-10-18,54,235.91676330566406
2017-10-19,53,230.62855529785156
2017-10-23,45,237.421142578125
2017-10-24,56,236.55499267578125
2017-10-25,54,236.73731994628906
2017-10-26,54,237.01087951660156
2017-10-27,25,241.88873291015625
2017-10-30,33,240.5666961669922
2017-10-31,44,235.64324951171875
2017-11-01,52,241.3872833251953
2017-11-02,59,242.7093505859375
2017-11-03,77,243.0740509033203
