date,recom,Price
2016-01-01,21,92.1197280883789
2016-01-04,32,93.70738220214844
2016-01-05,44,97.15177154541016
2016-01-06,44,94.91830444335938
2016-01-07,50,92.0614242553711
2016-01-08,54,93.38894653320312
2016-01-11,60,91.46044921875
2016-01-12,53,90.97159576416016
2016-01-13,50,90.0297622680664
2016-01-14,47,90.00733184814453
2016-01-15,44,87.2267074584961
2016-01-18,37,88.88611602783203
2016-01-19,31,89.56782531738281
2016-01-20,44,91.83716583251953
2016-01-21,49,91.97172546386719
2016-01-22,62,95.79732513427734
2016-01-25,76,99.31798553466797
2016-01-27,94,100.57374572753906
2016-01-28,63,97.9680404663086
2016-01-29,57,94.81515502929688
2016-02-01,61,94.23211669921875
2016-02-02,68,89.9938735961914
2016-02-03,89,87.31192016601562
2016-02-04,56,90.65765380859375
2016-02-05,63,93.02120971679688
2016-02-08,54,93.77913665771484
2016-02-09,66,89.6978759765625
2016-02-10,89,91.72056579589844
2016-02-11,74,89.8414077758789
2016-02-12,72,90.68006896972656
2016-02-15,79,93.411376953125
2016-02-16,85,92.720703125
2016-02-17,91,93.95853424072266
2016-02-18,74,94.79271697998047
2016-02-19,72,97.1876449584961
2016-02-22,53,98.90985107421875
2016-02-23,49,100.8204116821289
2016-02-24,52,99.51978302001953
2016-02-25,67,100.96842956542969
2016-02-26,77,98.58695220947266
2016-02-29,80,101.04017639160156
2016-03-01,79,102.5650405883789
2016-03-02,78,101.65011596679688
2016-03-03,80,104.03160095214844
2016-03-04,95,106.33235168457031
2016-03-08,66,106.40412139892578
2016-03-09,53,105.84797668457031
2016-03-10,47,106.37272644042969
2016-03-11,39,106.16192626953125
2016-03-14,32,105.92423248291016
2016-03-15,39,107.18898010253906
2016-03-16,49,107.64641571044922
2016-03-17,51,107.85273742675781
2016-03-18,57,108.79456329345703
2016-03-21,62,109.0681381225586
2016-03-22,63,110.34184265136719
2016-03-23,56,112.00574493408203
2016-03-28,37,110.05032348632812
2016-03-29,31,110.58402252197266
2016-03-30,9,114.06878662109375
2016-03-31,39,115.10479736328125
2016-04-01,38,113.25701904296875
2016-04-04,35,112.99690246582031
2016-04-05,14,112.96998596191406
2016-04-06,39,115.95246887207031
2016-04-07,44,114.57110595703125
2016-04-08,40,114.22127532958984
2016-04-11,39,116.58482360839844
2016-04-12,42,116.40093994140625
2016-04-13,4,117.82263946533203
2016-04-18,0,119.67941284179688
2016-04-20,3,122.13264465332031
