date,recom,Price
2016-01-01,65,92.1197280883789
2016-01-04,68,93.70738220214844
2016-01-05,73,97.15177154541016
2016-01-06,72,94.91830444335938
2016-01-07,62,92.0614242553711
2016-01-08,59,93.38894653320312
2016-01-11,46,91.46044921875
2016-01-12,35,90.97159576416016
2016-01-13,36,90.0297622680664
2016-01-14,44,90.00733184814453
2016-01-15,58,87.2267074584961
2016-01-18,65,88.88611602783203
2016-01-19,63,89.56782531738281
2016-01-20,91,91.83716583251953
2016-01-21,76,91.97172546386719
2016-01-22,70,95.79732513427734
2016-01-25,55,99.31798553466797
2016-01-27,34,100.57374572753906
2016-01-28,57,97.9680404663086
2016-01-29,50,94.81515502929688
2016-02-01,45,94.23211669921875
2016-02-02,44,89.9938735961914
2016-02-03,51,87.31192016601562
2016-02-04,47,90.65765380859375
2016-02-05,46,93.02120971679688
2016-02-08,50,93.77913665771484
2016-02-09,61,89.6978759765625
2016-02-10,49,91.72056579589844
2016-02-11,57,89.8414077758789
2016-02-12,50,90.68006896972656
2016-02-15,41,93.411376953125
2016-02-16,34,92.720703125
2016-02-17,40,93.95853424072266
2016-02-18,37,94.79271697998047
2016-02-19,63,97.1876449584961
2016-02-22,74,98.90985107421875
2016-02-23,89,100.8204116821289
2016-02-24,81,99.51978302001953
2016-02-25,89,100.96842956542969
2016-02-26,100,98.58695220947266
2016-02-29,100,101.04017639160156
2016-03-01,65,102.5650405883789
2016-03-02,63,101.65011596679688
2016-03-03,66,104.03160095214844
2016-03-04,67,106.33235168457031
2016-03-08,55,106.40412139892578
2016-03-09,54,105.84797668457031
2016-03-10,44,106.37272644042969
2016-03-11,30,106.16192626953125
2016-03-14,28,105.92423248291016
2016-03-15,26,107.18898010253906
2016-03-16,33,107.64641571044922
2016-03-17,33,107.85273742675781
2016-03-18,19,108.79456329345703
2016-03-21,15,109.0681381225586
2016-03-22,4,110.34184265136719
2016-03-23,10,112.00574493408203
2016-03-28,12,110.05032348632812
2016-03-29,17,110.58402252197266
2016-03-30,34,114.06878662109375
2016-03-31,61,115.10479736328125
2016-04-01,56,113.25701904296875
2016-04-04,64,112.99690246582031
2016-04-05,64,112.96998596191406
2016-04-06,62,115.95246887207031
2016-04-07,54,114.57110595703125
2016-04-08,47,114.22127532958984
2016-04-11,50,116.58482360839844
2016-04-12,57,116.40093994140625
2016-04-13,63,117.82263946533203
2016-04-18,50,119.67941284179688
2016-04-20,60,122.13264465332031
2016-04-21,61,121.05626678466797
2016-04-22,61,120.49118041992188
2016-04-25,53,120.66158294677734
2016-04-26,45,122.70221710205078
2016-04-27,40,122.2223129272461
2016-04-28,26,122.74705505371094
2016-04-29,25,123.17313385009766
2016-05-02,24,122.41966247558594
2016-05-03,23,121.70207977294922
2016-05-04,22,118.5537109375
2016-05-05,56,118.3922348022461
2016-05-06,53,118.41016387939453
2016-05-09,49,118.95283508300781
2016-05-10,58,115.512939453125
2016-05-11,50,115.83135223388672
2016-05-12,57,115.05548095703125
2016-05-13,41,113.79969024658203
2016-05-16,22,116.21257019042969
2016-05-17,16,115.71025848388672
2016-05-18,0,117.44143676757812
2016-05-19,14,118.41915893554688
2016-05-20,40,117.05573272705078
2016-05-23,81,118.27112579345703
2016-05-24,79,118.41466522216797
2016-05-25,77,116.6386489868164
2016-05-26,85,118.30702209472656
2016-05-27,91,123.39289855957031
2016-05-30,93,123.06098937988281
2016-05-31,87,124.60382080078125
2016-06-01,92,123.316650390625
2016-06-02,75,123.72028350830078
2016-06-03,70,122.90851593017578
2016-06-06,81,122.8367691040039
2016-06-07,80,123.52743530273438
2016-06-08,64,125.13750457763672
2016-06-09,58,127.05255889892578
2016-06-10,50,127.2543716430664
2016-06-13,51,125.59942626953125
2016-06-14,51,126.12865447998047
2016-06-15,52,125.59048461914062
2016-06-16,51,126.22732543945312
2016-06-17,50,125.13302612304688
2016-06-20,23,125.77886199951172
2016-06-21,3,125.63981628417969
2016-06-22,0,124.79664611816406
2016-06-23,4,125.6981201171875
2016-06-24,2,124.07010650634766
2016-06-27,1,124.32125854492188
2016-06-28,3,127.95404052734375
2016-06-29,10,129.5775604248047
2016-06-30,23,131.3490753173828
2016-07-01,29,131.25489807128906
2016-07-04,32,132.85977172851562
2016-07-05,30,133.54946899414062
2016-07-07,35,131.92660522460938
2016-07-08,45,133.16180419921875
2016-07-11,48,136.02890014648438
2016-07-12,56,138.96359252929688
2016-07-13,97,140.3745880126953
2016-07-14,74,142.0155029296875
2016-07-15,57,147.50624084472656
2016-07-18,48,144.8014373779297
2016-07-19,45,146.79852294921875
2016-07-20,45,146.0140838623047
2016-07-21,44,145.36045837402344
2016-07-22,46,145.42808532714844
2016-07-25,52,146.821044921875
2016-07-26,56,149.60696411132812
2016-07-27,47,156.81527709960938
2016-07-28,32,151.86099243164062
2016-07-29,45,151.03599548339844
2016-08-01,62,152.33880615234375
2016-08-02,66,151.00897216796875
2016-08-03,83,152.00973510742188
2016-08-04,87,154.16458129882812
2016-08-05,100,156.67103576660156
2016-08-08,68,155.80545043945312
2016-08-09,54,154.18260192871094
2016-08-10,51,154.11497497558594
2016-08-11,55,154.232177734375
2016-08-12,55,155.80096435546875
2016-08-16,62,157.59967041015625
2016-08-17,63,159.89419555664062
2016-08-18,60,160.82740783691406
2016-08-19,59,161.21505737304688
2016-08-22,58,159.38934326171875
2016-08-23,53,158.5418243408203
2016-08-24,53,158.6500244140625
2016-08-25,52,157.365234375
2016-08-26,41,158.32546997070312
2016-08-29,0,159.86717224121094
2016-08-30,0,160.58847045898438
2016-08-31,20,158.05946350097656
2016-09-01,20,159.8311004638672
2016-09-02,20,160.25038146972656
2016-09-06,0,167.927490234375
2016-09-07,53,166.9357147216797
2016-09-08,47,166.6877899169922
2016-09-09,45,164.43377685546875
2016-09-12,59,157.3336639404297
2016-09-14,61,157.81153869628906
2016-09-15,28,158.11805725097656
2016-09-16,28,155.5755615234375
2016-09-19,27,159.57415771484375
2016-09-20,31,158.84835815429688
2016-09-21,40,158.07298278808594
2016-09-22,34,158.92501831054688
2016-09-23,31,158.34799194335938
2016-09-26,32,158.41561889648438
2016-09-27,33,158.71315002441406
2016-09-28,28,160.1016082763672
2016-09-29,41,151.32000732421875
2016-09-30,61,155.91818237304688
2016-10-03,71,159.3487548828125
2016-10-04,78,160.80935668945312
2016-10-05,83,161.17901611328125
2016-10-06,81,158.91148376464844
2016-10-07,77,159.77255249023438
2016-10-10,53,163.61782836914062
2016-10-13,38,159.79052734375
2016-10-14,29,157.10377502441406
2016-10-17,40,155.05262756347656
2016-10-18,44,160.7191619873047
2016-10-19,47,157.68080139160156
2016-10-20,46,156.95501708984375
2016-10-21,46,156.4546356201172
2016-10-24,45,154.32687377929688
2016-10-25,50,154.11949157714844
2016-10-26,46,150.40940856933594
2016-10-27,35,147.58740234375
2016-10-28,28,149.56192016601562
2016-11-01,12,149.92701721191406
2016-11-02,1,147.3214111328125
2016-11-03,6,144.1793212890625
2016-11-04,22,143.47608947753906
2016-11-07,26,144.30105590820312
2016-11-08,28,149.38607788085938
2016-11-09,47,151.54542541503906
2016-11-10,52,158.35699462890625
2016-11-11,52,155.1743621826172
2016-11-15,47,152.7174835205078
2016-11-16,66,153.1186981201172
2016-11-17,66,149.17420959472656
2016-11-18,62,152.5146484375
2016-11-21,68,146.22145080566406
2016-11-22,57,147.79022216796875
2016-11-23,55,148.87669372558594
2016-11-24,62,145.5858612060547
2016-11-25,75,150.91429138183594
2016-11-28,58,155.2960662841797
2016-11-29,60,153.0420684814453
2016-11-30,62,155.88661193847656
2016-12-01,63,151.13970947265625
2016-12-02,48,149.36355590820312
2016-12-05,52,148.63323974609375
2016-12-06,50,148.22300720214844
2016-12-07,57,148.43490600585938
2016-12-08,49,149.3815460205078
2016-12-09,45,148.4439239501953
2016-12-12,31,146.2710418701172
2016-12-13,0,147.132080078125
2016-12-14,28,146.9742889404297
2016-12-15,25,147.01939392089844
2016-12-16,34,145.90586853027344
2016-12-19,32,144.16131591796875
2016-12-20,13,143.49864196777344
2016-12-21,21,143.01174926757812
2016-12-22,41,141.24462890625
2016-12-23,30,141.3753662109375
2016-12-26,42,138.18821716308594
2016-12-27,42,142.47080993652344
