date,recom,Price
2017-01-25,100,176.84881591796875
2017-01-27,87,176.12753295898438
2017-01-30,94,177.16436767578125
2017-01-31,100,178.65199279785156
2017-02-01,100,177.88565063476562
2017-02-02,91,174.82022094726562
2017-02-03,90,172.7915802001953
2017-02-06,69,173.42274475097656
2017-02-07,72,170.40237426757812
2017-02-08,72,170.6728515625
2017-02-09,59,174.59481811523438
2017-02-10,58,174.2341766357422
2017-02-13,59,169.275390625
2017-02-14,57,163.95594787597656
2017-02-15,58,165.26324462890625
2017-02-16,57,169.00489807128906
2017-02-17,59,166.70579528808594
2017-02-20,62,169.77125549316406
2017-02-21,56,168.55409240722656
2017-02-22,51,166.7959747314453
2017-02-23,44,168.55409240722656
2017-02-27,23,167.06643676757812
2017-02-28,16,168.55409240722656
2017-03-01,16,171.12367248535156
2017-03-02,22,165.443603515625
2017-03-03,18,165.89437866210938
2017-03-06,26,166.6607208251953
2017-03-07,20,163.59527587890625
2017-03-08,26,160.52987670898438
2017-03-09,34,159.4479217529297
2017-03-10,31,158.90695190429688
2017-03-14,34,164.00100708007812
2017-03-15,65,165.443603515625
2017-03-16,64,173.51287841796875
2017-03-17,60,173.107177734375
2017-03-20,64,175.00051879882812
2017-03-21,59,173.46780395507812
2017-03-22,51,168.32870483398438
2017-03-23,49,168.4639434814453
2017-03-24,47,168.41885375976562
2017-03-27,42,161.7920684814453
2017-03-28,45,163.7305450439453
2017-03-29,41,165.308349609375
2017-03-30,44,167.15660095214844
2017-03-31,54,169.68109130859375
2017-04-03,55,170.3122100830078
2017-04-05,73,176.53326416015625
2017-04-06,73,183.74606323242188
2017-04-07,79,180.18475341796875
2017-04-10,66,183.65586853027344
2017-04-11,31,179.1929931640625
2017-04-12,22,177.11929321289062
2017-04-13,17,171.98016357421875
2017-04-17,10,175.04562377929688
2017-04-18,7,168.86964416503906
2017-04-19,49,170.76303100585938
2017-04-20,33,170.6728515625
2017-04-21,53,168.8245849609375
2017-04-24,58,173.55795288085938
2017-04-25,61,175.3611602783203
2017-04-26,69,179.23805236816406
2017-04-27,78,178.7872772216797
2017-04-28,65,179.4183807373047
2017-05-02,35,176.53326416015625
2017-05-03,29,174.3243408203125
2017-05-04,44,174.9554443359375
2017-05-05,88,171.12367248535156
2017-05-08,81,172.47605895996094
2017-05-09,86,173.51287841796875
2017-05-10,83,178.0659637451172
2017-05-11,85,175.3611602783203
2017-05-12,58,177.7504119873047
2017-05-15,47,181.85269165039062
2017-05-16,44,181.8076171875
2017-05-17,45,186.36068725585938
2017-05-18,53,172.56619262695312
2017-05-19,57,174.45957946777344
2017-05-22,57,173.24241638183594
2017-05-23,48,174.50465393066406
2017-05-24,50,170.94334411621094
2017-05-25,50,173.87353515625
2017-05-26,64,179.28314208984375
2017-05-29,57,176.53326416015625
2017-05-30,58,175.8119659423828
2017-05-31,55,174.775146484375
2017-06-01,62,176.21768188476562
2017-06-02,49,175.58657836914062
2017-06-05,44,171.75477600097656
2017-06-06,40,173.19735717773438
2017-06-07,39,176.17259216308594
2017-06-08,31,179.46347045898438
2017-06-09,39,182.12318420410156
2017-06-12,45,181.2570037841797
2017-06-13,48,180.29965209960938
2017-06-14,47,180.75552368164062
2017-06-15,47,179.47909545898438
2017-06-16,41,177.65557861328125
2017-06-19,44,181.6672821044922
2017-06-20,44,182.12318420410156
2017-06-21,43,182.4878692626953
2017-06-22,42,180.20846557617188
2017-06-23,37,178.4305877685547
2017-06-27,34,176.9261474609375
2017-06-28,39,180.1173095703125
2017-06-29,2,187.22900390625
2017-06-30,22,185.45106506347656
2017-07-03,29,186.9554901123047
2017-07-04,22,189.9642791748047
2017-07-05,19,193.5657196044922
2017-07-06,45,193.70248413085938
2017-07-07,40,197.03038024902344
2017-07-10,44,198.8083038330078
2017-07-11,34,194.75099182128906
2017-07-12,33,195.02452087402344
2017-07-13,6,194.6142120361328
2017-07-14,42,196.16421508789062
2017-07-17,39,198.8083038330078
2017-07-18,38,197.0759735107422
2017-07-19,30,200.26708984375
2017-07-20,36,195.6627655029297
2017-07-21,44,195.7995147705078
2017-07-24,47,194.88772583007812
2017-07-25,44,196.11862182617188
2017-07-26,48,199.8112335205078
2017-07-27,45,195.84510803222656
2017-07-28,55,196.7568817138672
2017-07-31,65,201.72592163085938
2017-08-01,63,203.45822143554688
2017-08-02,66,200.3582763671875
2017-08-03,67,203.64060974121094
2017-08-04,80,208.1082000732422
2017-08-07,59,208.83761596679688
2017-08-08,56,210.4788055419922
2017-08-09,56,210.1140594482422
2017-08-10,60,203.0935516357422
2017-08-11,61,203.77737426757812
2017-08-14,61,211.84640502929688
2017-08-16,56,216.76988220214844
2017-08-17,56,213.89788818359375
2017-08-18,55,216.1316680908203
2017-08-21,47,213.0772705078125
2017-08-22,44,211.481689453125
2017-08-23,44,218.59339904785156
2017-08-24,31,224.33746337890625
2017-08-28,5,222.92422485351562
2017-08-29,16,225.11244201660156
2017-08-30,23,236.1902618408203
2017-08-31,23,231.9506072998047
2017-09-01,26,234.00205993652344
2017-09-04,26,232.31532287597656
2017-09-05,40,233.63735961914062
2017-09-06,46,239.88290405273438
2017-09-07,36,240.79464721679688
2017-09-08,30,240.20201110839844
2017-09-11,13,242.43582153320312
2017-09-12,27,245.9005126953125
2017-09-13,34,240.8402099609375
2017-09-14,43,242.2534942626953
2017-09-15,40,243.94021606445312
2017-09-18,83,239.38140869140625
2017-09-19,84,238.5608367919922
2017-09-20,82,236.28146362304688
2017-09-21,78,232.0417938232422
2017-09-22,79,225.15805053710938
2017-09-25,84,215.94932556152344
2017-09-26,83,220.96397399902344
2017-09-27,78,215.76693725585938
2017-09-28,72,217.8184051513672
2017-09-29,86,226.5256805419922
2017-10-03,88,227.89329528808594
2017-10-04,100,226.3433380126953
2017-10-05,83,227.07273864746094
2017-10-06,59,234.9594268798828
2017-10-09,58,234.6858673095703
2017-10-10,76,237.01087951660156
2017-10-11,100,233.81971740722656
2017-10-12,86,233.54617309570312
